chrom_ref,start_ref,end_ref,strand_ref,gene_id,transcript_id,gene_name,ref_gene_id
1,39378461,39378523,+,MSTRG.833,ENST00000361689,MACF1,ENSG00000127603
1,39378461,39378523,+,MSTRG.833,MSTRG.833.6,,
1,39378461,39378523,+,MSTRG.833,ENST00000564288,MACF1,ENSG00000127603
1,39378461,39378523,+,MSTRG.833,MSTRG.833.13,,
1,39378461,39378523,+,MSTRG.833,MSTRG.833.15,,
1,39378461,39378523,+,MSTRG.833,ENST00000289893,MACF1,ENSG00000127603
1,61686792,61686921,-,MSTRG.1251,MSTRG.1251.1,,
1,61686792,61686921,-,MSTRG.1251,MSTRG.1251.3,,
1,61686792,61686921,-,MSTRG.1251,MSTRG.1251.5,,
1,61686792,61686921,-,MSTRG.1251,MSTRG.1251.13,,
1,61686792,61686921,-,MSTRG.1251,MSTRG.1251.14,,
1,61686792,61686921,-,MSTRG.1251,ENST00000488410,TM2D1,ENSG00000162604
14,35858577,35858714,+,MSTRG.9583,MSTRG.9583.5,,
1,113700193,113700243,-,MSTRG.1818,MSTRG.1818.10,,
1,113700193,113700243,-,MSTRG.1818,MSTRG.1818.13,,
5,126564458,126564592,-,MSTRG.27141,MSTRG.27141.5,,
5,126564458,126564592,-,MSTRG.27141,MSTRG.27141.7,,
5,126564458,126564592,-,MSTRG.27141,MSTRG.27141.8,,
5,126564458,126564592,-,MSTRG.27141,MSTRG.27141.25,,
5,126564458,126564592,-,MSTRG.27141,MSTRG.27141.32,,
5,126564458,126564592,-,MSTRG.27141,ENST00000636225,ALDH7A1,ENSG00000164904
7,72830692,72830813,+,MSTRG.30387,MSTRG.30387.6,,
7,72830692,72830813,+,MSTRG.30387,ENST00000456312,SBDSP1,ENSG00000225648
7,72830692,72830813,+,MSTRG.30387,ENST00000437201,SBDSP1,ENSG00000225648
7,72830692,72830813,+,MSTRG.30387,ENST00000453858,SBDSP1,ENSG00000225648
11,47173759,47173915,-,MSTRG.5490,MSTRG.5490.9,,
11,47173759,47173915,-,MSTRG.5490,ENST00000528444,ARFGAP2,ENSG00000149182
15,85662388,85662453,+,MSTRG.11631,MSTRG.11631.11,,
15,85662388,85662453,+,MSTRG.11631,MSTRG.11631.12,,
15,85662388,85662453,+,MSTRG.11631,MSTRG.11631.13,,
15,85662388,85662453,+,MSTRG.11631,MSTRG.11631.15,,
15,85662388,85662453,+,MSTRG.11631,ENST00000361243,AKAP13,ENSG00000170776
15,85662388,85662453,+,MSTRG.11631,ENST00000559486,AKAP13,ENSG00000170776
3,58402451,58402572,+,MSTRG.23339,MSTRG.23339.11,,
16,11761468,11761511,-,MSTRG.12236,MSTRG.12236.4,,
16,11761468,11761511,-,MSTRG.12236,MSTRG.12236.5,,
16,11761468,11761511,-,MSTRG.12236,MSTRG.12236.10,,
16,11761468,11761511,-,MSTRG.12236,MSTRG.12236.12,,
16,11761468,11761511,-,MSTRG.12236,MSTRG.12236.13,,
16,11761468,11761511,-,MSTRG.12236,MSTRG.12236.18,,
16,11761468,11761511,-,MSTRG.12236,ENST00000571405,ZC3H7A,ENSG00000122299
X,70415334,70415631,+,MSTRG.35085,MSTRG.35085.3,,
15,44518654,44518864,+,MSTRG.10875,ENST00000560620,CTDSPL2,ENSG00000137770
22,20061530,20061683,+,MSTRG.21921,ENST00000401886,TANGO2,ENSG00000183597
22,20061530,20061683,+,MSTRG.21921,ENST00000456048,TANGO2,ENSG00000183597
22,20061530,20061683,+,MSTRG.21921,ENST00000432883,TANGO2,ENSG00000183597
22,20061530,20061683,+,MSTRG.21921,ENST00000398042,TANGO2,ENSG00000183597
22,20061530,20061683,+,MSTRG.21921,ENST00000399807,TANGO2,ENSG00000183597
22,20061530,20061683,+,MSTRG.21921,MSTRG.21921.14,,
22,20061530,20061683,+,MSTRG.21921,ENST00000450019,TANGO2,ENSG00000183597
22,20061530,20061683,+,MSTRG.21921,MSTRG.21921.19,,
22,20061530,20061683,+,MSTRG.21921,MSTRG.21921.21,,
22,20061530,20061683,+,MSTRG.21921,ENST00000327374,TANGO2,ENSG00000183597
22,20061530,20061683,+,MSTRG.21921,MSTRG.21921.24,,
22,20061530,20061683,+,MSTRG.21921,ENST00000430807,TANGO2,ENSG00000183597
22,20061530,20061683,+,MSTRG.21921,ENST00000401833,TANGO2,ENSG00000183597
22,20061530,20061683,+,MSTRG.21921,ENST00000434168,TANGO2,ENSG00000183597
22,20061530,20061683,+,MSTRG.21921,MSTRG.21921.30,,
22,20061530,20061683,+,MSTRG.21921,MSTRG.21921.31,,
7,65752164,65752310,+,MSTRG.30331,MSTRG.30331.2,,
7,65752164,65752310,+,MSTRG.30331,MSTRG.30331.4,,
7,65752164,65752310,+,MSTRG.30331,ENST00000442266,CCT6P1,ENSG00000228409
7,65752164,65752310,+,MSTRG.30331,MSTRG.30331.8,,
8,143991200,143991602,+,MSTRG.32858,MSTRG.32858.1,,
8,143991200,143991602,+,MSTRG.32858,ENST00000313269,GRINA,ENSG00000178719
8,143991200,143991602,+,MSTRG.32858,ENST00000529301,GRINA,ENSG00000178719
8,143991200,143991602,+,MSTRG.32858,ENST00000395068,GRINA,ENSG00000178719
9,14102422,14102510,-,MSTRG.33074,ENST00000543693,NFIB,ENSG00000147862
9,14102422,14102510,-,MSTRG.33074,ENST00000397575,NFIB,ENSG00000147862
9,14102422,14102510,-,MSTRG.33074,ENST00000397581,NFIB,ENSG00000147862
9,14102422,14102510,-,MSTRG.33074,ENST00000397579,NFIB,ENSG00000147862
9,14102422,14102510,-,MSTRG.33074,ENST00000635877,NFIB,ENSG00000147862
9,14102422,14102510,-,MSTRG.33074,ENST00000637640,NFIB,ENSG00000147862
9,14102422,14102510,-,MSTRG.33074,ENST00000637742,NFIB,ENSG00000147862
9,14102422,14102510,-,MSTRG.33074,ENST00000636735,NFIB,ENSG00000147862
5,141625685,141625764,-,MSTRG.27417,MSTRG.27417.1,,
5,141625685,141625764,-,MSTRG.27417,MSTRG.27417.2,,
5,141625685,141625764,-,MSTRG.27417,MSTRG.27417.3,,
5,141625685,141625764,-,MSTRG.27417,MSTRG.27417.4,,
5,141625685,141625764,-,MSTRG.27417,MSTRG.27417.5,,
5,141625685,141625764,-,MSTRG.27417,MSTRG.27417.6,,
5,141625685,141625764,-,MSTRG.27417,ENST00000305264,HDAC3,ENSG00000171720
5,141625685,141625764,-,MSTRG.27417,ENST00000469550,HDAC3,ENSG00000171720
5,141625685,141625764,-,MSTRG.27417,ENST00000459727,HDAC3,ENSG00000171720
5,141625685,141625764,-,MSTRG.27417,ENST00000491581,HDAC3,ENSG00000171720
5,141625685,141625764,-,MSTRG.27417,ENST00000486618,HDAC3,ENSG00000171720
7,73306662,73306868,-,MSTRG.30412,MSTRG.30412.3,,
7,73306662,73306868,-,MSTRG.30412,MSTRG.30412.6,,
7,73306662,73306868,-,MSTRG.30412,MSTRG.30412.12,,
17,18865469,18865564,+,MSTRG.13935,ENST00000573432,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,ENST00000610773,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,ENST00000414602,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,MSTRG.13935.7,,
17,18865469,18865564,+,MSTRG.13935,ENST00000574522,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,ENST00000570450,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,ENST00000492129,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,ENST00000419071,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,MSTRG.13935.13,,
17,18865469,18865564,+,MSTRG.13935,ENST00000573253,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,ENST00000487101,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,ENST00000571907,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,MSTRG.13935.18,,
17,18865469,18865564,+,MSTRG.13935,ENST00000419284,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,ENST00000268835,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,ENST00000575228,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,MSTRG.13935.24,,
17,18865469,18865564,+,MSTRG.13935,ENST00000478622,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,ENST00000575102,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,ENST00000455992,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,ENST00000576355,PRPSAP2,ENSG00000141127
17,18865469,18865564,+,MSTRG.13935,ENST00000422237,PRPSAP2,ENSG00000141127
14,21262601,21262698,-,MSTRG.9390,MSTRG.9390.4,,
14,21262601,21262698,-,MSTRG.9390,MSTRG.9390.18,,
8,61646750,61647057,-,MSTRG.32143,MSTRG.32143.40,,
8,61646750,61647057,-,MSTRG.32143,MSTRG.32143.48,,
15,74931283,74931493,-,MSTRG.11403,MSTRG.11403.31,,
2,218688391,218688493,+,MSTRG.20262,MSTRG.20262.5,,
2,218688391,218688493,+,MSTRG.20262,ENST00000414413,STK36,ENSG00000163482
2,218688391,218688493,+,MSTRG.20262,ENST00000422778,STK36,ENSG00000163482
2,119916623,119916690,+,MSTRG.19327,MSTRG.19327.2,,
2,119916623,119916690,+,MSTRG.19327,MSTRG.19327.3,,
11,119097464,119097551,-,MSTRG.6480,ENST00000409993,DPAGT1,ENSG00000172269
11,119097464,119097551,-,MSTRG.6480,ENST00000354202,DPAGT1,ENSG00000172269
11,119097464,119097551,-,MSTRG.6480,MSTRG.6480.4,,
11,119097464,119097551,-,MSTRG.6480,ENST00000392834,DPAGT1,ENSG00000172269
11,119097464,119097551,-,MSTRG.6480,ENST00000481084,DPAGT1,ENSG00000172269
11,119097464,119097551,-,MSTRG.6480,ENST00000639704,DPAGT1,ENSG00000172269
11,119097464,119097551,-,MSTRG.6480,ENST00000640747,DPAGT1,ENSG00000172269
11,119097464,119097551,-,MSTRG.6480,ENST00000442480,DPAGT1,ENSG00000172269
11,119097464,119097551,-,MSTRG.6480,ENST00000640102,DPAGT1,ENSG00000172269
2,202897300,202897415,-,MSTRG.20102,ENST00000261015,WDR12,ENSG00000138442
2,202897300,202897415,-,MSTRG.20102,MSTRG.20102.2,,
2,202897300,202897415,-,MSTRG.20102,MSTRG.20102.3,,
2,202897300,202897415,-,MSTRG.20102,ENST00000478869,WDR12,ENSG00000138442
1,11924778,11924924,-,MSTRG.293,MSTRG.293.1,,
12,1991121,1991246,-,MSTRG.6694,ENST00000543381,DCP1B,ENSG00000151065
12,6655638,6655913,-,MSTRG.6769,MSTRG.6769.4,,
12,6655638,6655913,-,MSTRG.6769,ENST00000488381,ING4,ENSG00000111653
12,6655638,6655913,-,MSTRG.6769,ENST00000479301,ING4,ENSG00000111653
18,73340257,73340438,+,MSTRG.16116,MSTRG.16116.10,,
18,73340257,73340438,+,MSTRG.16116,MSTRG.16116.18,,
3,36994830,36994953,+,MSTRG.22926,MSTRG.22926.18,,
3,36994830,36994953,+,MSTRG.22926,ENST00000476172,MLH1,ENSG00000076242
19,40590244,40590422,+,MSTRG.17321,MSTRG.17321.1,,
19,40590244,40590422,+,MSTRG.17321,ENST00000291842,SHKBP1,ENSG00000160410
19,40590244,40590422,+,MSTRG.17321,ENST00000600733,SHKBP1,ENSG00000160410
19,40590244,40590422,+,MSTRG.17321,MSTRG.17321.23,,
19,40590244,40590422,+,MSTRG.17321,ENST00000594973,SHKBP1,ENSG00000160410
19,40590244,40590422,+,MSTRG.17321,ENST00000598201,SHKBP1,ENSG00000160410
19,40590244,40590422,+,MSTRG.17321,ENST00000602011,SHKBP1,ENSG00000160410
19,40590244,40590422,+,MSTRG.17321,ENST00000599833,SHKBP1,ENSG00000160410
19,40590244,40590422,+,MSTRG.17321,ENST00000597396,SHKBP1,ENSG00000160410
8,133539637,133539729,-,MSTRG.32765,MSTRG.32765.1,,
8,133539637,133539729,-,MSTRG.32765,ENST00000522873,ST3GAL1,ENSG00000008513
10,100192459,100192693,-,MSTRG.4552,MSTRG.4552.14,,
13,49497056,49497217,+,MSTRG.8905,MSTRG.8905.7,,
13,49497056,49497217,+,MSTRG.8905,ENST00000467763,PHF11,ENSG00000136147
13,49497056,49497217,+,MSTRG.8905,MSTRG.8905.10,,
13,49497056,49497217,+,MSTRG.8905,ENST00000487433,PHF11,ENSG00000136147
13,49497056,49497217,+,MSTRG.8905,ENST00000496612,PHF11,ENSG00000136147
13,49497056,49497217,+,MSTRG.8905,ENST00000357596,PHF11,ENSG00000136147
13,49497056,49497217,+,MSTRG.8905,ENST00000485919,PHF11,ENSG00000136147
13,49497056,49497217,+,MSTRG.8905,ENST00000465045,PHF11,ENSG00000136147
4,17873388,17878213,-,MSTRG.24761,ENST00000635767,LCORL,ENSG00000178177
1,173806439,173806576,-,MSTRG.2599,ENST00000356198,CENPL,ENSG00000120334
1,173806439,173806576,-,MSTRG.2599,MSTRG.2599.6,,
11,47260551,47260675,+,MSTRG.5496,ENST00000461778,NR1H3,ENSG00000025434
1,45333097,45333170,-,MSTRG.1004,ENST00000456914,MUTYH,ENSG00000132781
1,45333097,45333170,-,MSTRG.1004,MSTRG.1004.3,,
1,45333097,45333170,-,MSTRG.1004,MSTRG.1004.5,,
1,45333097,45333170,-,MSTRG.1004,MSTRG.1004.6,,
1,45333097,45333170,-,MSTRG.1004,MSTRG.1004.7,,
1,45333097,45333170,-,MSTRG.1004,MSTRG.1004.8,,
1,45333097,45333170,-,MSTRG.1004,MSTRG.1004.9,,
1,45333097,45333170,-,MSTRG.1004,ENST00000372110,MUTYH,ENSG00000132781
1,45333097,45333170,-,MSTRG.1004,ENST00000355498,MUTYH,ENSG00000132781
1,45333097,45333170,-,MSTRG.1004,ENST00000354383,MUTYH,ENSG00000132781
1,45333097,45333170,-,MSTRG.1004,ENST00000448481,MUTYH,ENSG00000132781
1,45333097,45333170,-,MSTRG.1004,ENST00000475516,MUTYH,ENSG00000132781
1,45333097,45333170,-,MSTRG.1004,ENST00000481571,MUTYH,ENSG00000132781
1,45333097,45333170,-,MSTRG.1004,ENST00000372115,MUTYH,ENSG00000132781
1,45333097,45333170,-,MSTRG.1004,ENST00000372098,MUTYH,ENSG00000132781
1,45333097,45333170,-,MSTRG.1004,ENST00000372104,MUTYH,ENSG00000132781
1,45333097,45333170,-,MSTRG.1004,MSTRG.1004.20,,
1,45333097,45333170,-,MSTRG.1004,MSTRG.1004.21,,
1,45333097,45333170,-,MSTRG.1004,ENST00000450313,MUTYH,ENSG00000132781
1,45333097,45333170,-,MSTRG.1004,ENST00000528013,MUTYH,ENSG00000132781
1,45333097,45333170,-,MSTRG.1004,ENST00000435155,MUTYH,ENSG00000132781
1,45333097,45333170,-,MSTRG.1004,ENST00000467940,MUTYH,ENSG00000132781
12,10612640,10613005,-,MSTRG.6904,MSTRG.6904.3,,
6,169613559,169613656,-,MSTRG.29658,ENST00000448612,WDR27,ENSG00000184465
6,169613559,169613656,-,MSTRG.29658,ENST00000479310,WDR27,ENSG00000184465
6,169613559,169613656,-,MSTRG.29658,ENST00000423258,WDR27,ENSG00000184465
6,169613559,169613656,-,MSTRG.29658,MSTRG.29658.5,,
6,169613559,169613656,-,MSTRG.29658,ENST00000546525,WDR27,ENSG00000184465
12,68714681,68714753,+,MSTRG.7779,MSTRG.7779.16,,
17,39445411,39445569,-,MSTRG.14429,ENST00000581334,MED1,ENSG00000125686
17,6624755,6624861,-,MSTRG.13626,MSTRG.13626.1,,
17,6624755,6624861,-,MSTRG.13626,MSTRG.13626.2,,
17,6624755,6624861,-,MSTRG.13626,ENST00000361413,KIAA0753,ENSG00000198920
17,6624755,6624861,-,MSTRG.13626,MSTRG.13626.5,,
17,6624755,6624861,-,MSTRG.13626,MSTRG.13626.7,,
17,6624755,6624861,-,MSTRG.13626,MSTRG.13626.8,,
17,6624755,6624861,-,MSTRG.13626,ENST00000572370,KIAA0753,ENSG00000198920
17,6624755,6624861,-,MSTRG.13626,ENST00000576823,KIAA0753,ENSG00000198920
7,128394889,128395033,-,MSTRG.31093,MSTRG.31093.1,,
7,128394889,128395033,-,MSTRG.31093,MSTRG.31093.2,,
7,128394889,128395033,-,MSTRG.31093,ENST00000469328,IMPDH1,ENSG00000106348
7,128394889,128395033,-,MSTRG.31093,ENST00000419067,IMPDH1,ENSG00000106348
7,128394889,128395033,-,MSTRG.31093,ENST00000484496,IMPDH1,ENSG00000106348
7,128394889,128395033,-,MSTRG.31093,ENST00000338791,IMPDH1,ENSG00000106348
7,128394889,128395033,-,MSTRG.31093,MSTRG.31093.7,,
7,128394889,128395033,-,MSTRG.31093,MSTRG.31093.8,,
7,128394889,128395033,-,MSTRG.31093,MSTRG.31093.10,,
7,128394889,128395033,-,MSTRG.31093,MSTRG.31093.11,,
7,128394889,128395033,-,MSTRG.31093,ENST00000496200,IMPDH1,ENSG00000106348
7,128394889,128395033,-,MSTRG.31093,ENST00000354269,IMPDH1,ENSG00000106348
7,128394889,128395033,-,MSTRG.31093,ENST00000626419,IMPDH1,ENSG00000106348
7,128394889,128395033,-,MSTRG.31093,ENST00000348127,IMPDH1,ENSG00000106348
7,128394889,128395033,-,MSTRG.31093,ENST00000470772,IMPDH1,ENSG00000106348
7,128394889,128395033,-,MSTRG.31093,ENST00000480861,IMPDH1,ENSG00000106348
17,67886128,67886316,+,MSTRG.15125,MSTRG.15125.1,,
17,67886128,67886316,+,MSTRG.15125,MSTRG.15125.3,,
17,67886128,67886316,+,MSTRG.15125,MSTRG.15125.6,,
17,67886128,67886316,+,MSTRG.15125,MSTRG.15125.8,,
17,67886128,67886316,+,MSTRG.15125,MSTRG.15125.12,,
17,67886128,67886316,+,MSTRG.15125,MSTRG.15125.13,,
17,67886128,67886316,+,MSTRG.15125,MSTRG.15125.14,,
17,67886128,67886316,+,MSTRG.15125,ENST00000321892,BPTF,ENSG00000171634
17,67886128,67886316,+,MSTRG.15125,ENST00000335221,BPTF,ENSG00000171634
17,67886128,67886316,+,MSTRG.15125,ENST00000424123,BPTF,ENSG00000171634
17,67886128,67886316,+,MSTRG.15125,ENST00000544491,BPTF,ENSG00000171634
14,89975781,89975815,+,MSTRG.10253,ENST00000554976,TDP1,ENSG00000042088
14,89975781,89975815,+,MSTRG.10253,ENST00000393452,TDP1,ENSG00000042088
14,89975781,89975815,+,MSTRG.10253,MSTRG.10253.3,,
14,89975781,89975815,+,MSTRG.10253,ENST00000554180,TDP1,ENSG00000042088
14,89975781,89975815,+,MSTRG.10253,MSTRG.10253.5,,
14,89975781,89975815,+,MSTRG.10253,MSTRG.10253.6,,
14,89975781,89975815,+,MSTRG.10253,ENST00000393454,TDP1,ENSG00000042088
14,89975781,89975815,+,MSTRG.10253,ENST00000553617,TDP1,ENSG00000042088
14,89975781,89975815,+,MSTRG.10253,ENST00000335725,TDP1,ENSG00000042088
14,89975781,89975815,+,MSTRG.10253,ENST00000555565,TDP1,ENSG00000042088
14,89975781,89975815,+,MSTRG.10253,ENST00000545686,TDP1,ENSG00000042088
14,89975781,89975815,+,MSTRG.10253,ENST00000555880,TDP1,ENSG00000042088
14,89975781,89975815,+,MSTRG.10253,ENST00000557782,TDP1,ENSG00000042088
2,241724126,241724174,+,MSTRG.20539,MSTRG.20539.3,,
10,121959501,121959595,-,MSTRG.4789,MSTRG.4789.1,,
10,121959501,121959595,-,MSTRG.4789,ENST00000369023,NSMCE4A,ENSG00000107672
10,121959501,121959595,-,MSTRG.4789,MSTRG.4789.4,,
10,121959501,121959595,-,MSTRG.4789,MSTRG.4789.7,,
10,121959501,121959595,-,MSTRG.4789,ENST00000489266,NSMCE4A,ENSG00000107672
10,121959501,121959595,-,MSTRG.4789,ENST00000468209,NSMCE4A,ENSG00000107672
12,879573,880031,+,MSTRG.6682,MSTRG.6682.10,,
12,879573,880031,+,MSTRG.6682,ENST00000315939,WNK1,ENSG00000060237
12,879573,880031,+,MSTRG.6682,ENST00000530271,WNK1,ENSG00000060237
12,879573,880031,+,MSTRG.6682,ENST00000535698,WNK1,ENSG00000060237
19,37359426,37359546,+,MSTRG.17202,MSTRG.17202.12,,
19,37359426,37359546,+,MSTRG.17202,ENST00000591417,HKR1,ENSG00000181666
8,27748495,27748598,-,MSTRG.31816,ENST00000356537,CCDC25,ENSG00000147419
8,27748495,27748598,-,MSTRG.31816,ENST00000520486,CCDC25,ENSG00000147419
8,27748495,27748598,-,MSTRG.31816,MSTRG.31816.3,,
8,27748495,27748598,-,MSTRG.31816,MSTRG.31816.4,,
8,27748495,27748598,-,MSTRG.31816,MSTRG.31816.5,,
8,27748495,27748598,-,MSTRG.31816,MSTRG.31816.6,,
8,27748495,27748598,-,MSTRG.31816,MSTRG.31816.7,,
8,27748495,27748598,-,MSTRG.31816,MSTRG.31816.8,,
8,27748495,27748598,-,MSTRG.31816,ENST00000522915,CCDC25,ENSG00000147419
8,27748495,27748598,-,MSTRG.31816,ENST00000517979,CCDC25,ENSG00000147419
13,102667758,102667883,+,MSTRG.9231,MSTRG.9231.1,,
13,102667758,102667883,+,MSTRG.9231,MSTRG.9231.2,,
13,102667758,102667883,+,MSTRG.9231,ENST00000482393,TPP2,ENSG00000134900
2,200885262,200885367,-,MSTRG.20054,ENST00000286175,PPIL3,ENSG00000240344
2,200885262,200885367,-,MSTRG.20054,MSTRG.20054.2,,
2,200885262,200885367,-,MSTRG.20054,MSTRG.20054.3,,
2,200885262,200885367,-,MSTRG.20054,MSTRG.20054.9,,
2,200885262,200885367,-,MSTRG.20054,MSTRG.20054.10,,
2,200885262,200885367,-,MSTRG.20054,MSTRG.20054.12,,
2,200885262,200885367,-,MSTRG.20054,ENST00000409449,PPIL3,ENSG00000240344
2,200885262,200885367,-,MSTRG.20054,ENST00000492074,PPIL3,ENSG00000240344
15,45069859,45070025,+,MSTRG.10893,MSTRG.10893.4,,
11,57737836,57738026,+,MSTRG.5550,MSTRG.5550.8,,
11,57737836,57738026,+,MSTRG.5550,MSTRG.5550.10,,
11,57737836,57738026,+,MSTRG.5550,ENST00000525035,TMX2,ENSG00000213593
11,57737836,57738026,+,MSTRG.5550,ENST00000529403,TMX2,ENSG00000213593
22,32362972,32363058,-,MSTRG.22216,ENST00000400234,RFPL3S,ENSG00000205853
3,8945719,8945774,-,MSTRG.22653,MSTRG.22653.4,,
11,72757767,72757884,-,MSTRG.5968,MSTRG.5968.25,,
11,72757767,72757884,-,MSTRG.5968,MSTRG.5968.26,,
11,72757767,72757884,-,MSTRG.5968,MSTRG.5968.27,,
11,72757767,72757884,-,MSTRG.5968,ENST00000537351,STARD10,ENSG00000214530
11,72757767,72757884,-,MSTRG.5968,ENST00000543304,STARD10,ENSG00000214530
11,72757767,72757884,-,MSTRG.5968,MSTRG.5968.30,,
11,72757767,72757884,-,MSTRG.5968,MSTRG.5968.31,,
11,72757767,72757884,-,MSTRG.5968,MSTRG.5968.32,,
11,72757767,72757884,-,MSTRG.5968,MSTRG.5968.33,,
11,72757767,72757884,-,MSTRG.5968,ENST00000334805,STARD10,ENSG00000214530
11,72757767,72757884,-,MSTRG.5968,ENST00000538536,STARD10,ENSG00000214530
11,72757767,72757884,-,MSTRG.5968,ENST00000545082,STARD10,ENSG00000214530
11,72757767,72757884,-,MSTRG.5968,ENST00000544767,STARD10,ENSG00000214530
11,72757767,72757884,-,MSTRG.5968,ENST00000537947,STARD10,ENSG00000214530
11,72757767,72757884,-,MSTRG.5968,ENST00000536728,STARD10,ENSG00000214530
17,31884424,31884505,-,MSTRG.14212,MSTRG.14212.1,,
17,31884424,31884505,-,MSTRG.14212,MSTRG.14212.2,,
17,31884424,31884505,-,MSTRG.14212,ENST00000261708,UTP6,ENSG00000108651
17,31884424,31884505,-,MSTRG.14212,MSTRG.14212.4,,
17,31884424,31884505,-,MSTRG.14212,MSTRG.14212.5,,
17,31884424,31884505,-,MSTRG.14212,MSTRG.14212.6,,
17,31884424,31884505,-,MSTRG.14212,MSTRG.14212.7,,
17,31884424,31884505,-,MSTRG.14212,MSTRG.14212.8,,
17,31884424,31884505,-,MSTRG.14212,MSTRG.14212.9,,
17,31884424,31884505,-,MSTRG.14212,MSTRG.14212.11,,
17,31884424,31884505,-,MSTRG.14212,MSTRG.14212.12,,
17,31884424,31884505,-,MSTRG.14212,MSTRG.14212.13,,
17,31884424,31884505,-,MSTRG.14212,MSTRG.14212.14,,
17,31884424,31884505,-,MSTRG.14212,ENST00000477128,UTP6,ENSG00000108651
17,31884424,31884505,-,MSTRG.14212,ENST00000583408,UTP6,ENSG00000108651
20,63981450,63981734,+,MSTRG.21352,MSTRG.21352.2,,
7,94597749,94598004,-,MSTRG.30662,MSTRG.30662.9,,
7,94597749,94598004,-,MSTRG.30662,MSTRG.30662.13,,
7,94597749,94598004,-,MSTRG.30662,MSTRG.30662.14,,
6,43478659,43478718,+,MSTRG.28655,ENST00000372444,TJAP1,ENSG00000137221
6,43478659,43478718,+,MSTRG.28655,MSTRG.28655.7,,
1,186356647,186356739,-,MSTRG.2759,MSTRG.2759.4,,
1,186356647,186356739,-,MSTRG.2759,MSTRG.2759.7,,
1,186356647,186356739,-,MSTRG.2759,MSTRG.2759.8,,
1,186356647,186356739,-,MSTRG.2759,MSTRG.2759.9,,
1,93522888,93523091,+,MSTRG.1584,MSTRG.1584.1,,
20,34106214,34106289,-,MSTRG.20908,MSTRG.20908.3,,
20,34106214,34106289,-,MSTRG.20908,MSTRG.20908.5,,
19,680274,680489,+,MSTRG.16192,ENST00000166139,FSTL3,ENSG00000070404
19,680274,680489,+,MSTRG.16192,MSTRG.16192.3,,
19,680274,680489,+,MSTRG.16192,MSTRG.16192.4,,
19,680274,680489,+,MSTRG.16192,MSTRG.16192.5,,
19,680274,680489,+,MSTRG.16192,MSTRG.16192.6,,
19,680274,680489,+,MSTRG.16192,MSTRG.16192.9,,
19,680274,680489,+,MSTRG.16192,MSTRG.16192.10,,
19,680274,680489,+,MSTRG.16192,MSTRG.16192.11,,
19,680274,680489,+,MSTRG.16192,ENST00000592058,FSTL3,ENSG00000070404
1,61723713,61723772,-,MSTRG.1251,MSTRG.1251.3,,
1,61723713,61723772,-,MSTRG.1251,MSTRG.1251.5,,
1,61723713,61723772,-,MSTRG.1251,MSTRG.1251.7,,
1,61723713,61723772,-,MSTRG.1251,MSTRG.1251.8,,
1,61723713,61723772,-,MSTRG.1251,MSTRG.1251.9,,
1,61723713,61723772,-,MSTRG.1251,MSTRG.1251.14,,
1,61723713,61723772,-,MSTRG.1251,MSTRG.1251.16,,
1,61723713,61723772,-,MSTRG.1251,ENST00000488206,TM2D1,ENSG00000162604
1,61723713,61723772,-,MSTRG.1251,ENST00000468586,TM2D1,ENSG00000162604
1,61723713,61723772,-,MSTRG.1251,ENST00000496465,TM2D1,ENSG00000162604
5,75145987,75147505,-,MSTRG.26692,ENST00000506364,ANKRD31,ENSG00000145700
5,75145987,75147505,-,MSTRG.26692,ENST00000274361,ANKRD31,ENSG00000145700
2,38577920,38578002,-,MSTRG.18403,MSTRG.18403.7,,
2,38577920,38578002,-,MSTRG.18403,MSTRG.18403.8,,
2,38577920,38578002,-,MSTRG.18403,MSTRG.18403.10,,
2,38577920,38578002,-,MSTRG.18403,ENST00000272249,HNRNPLL,ENSG00000143889
3,130894731,130894775,+,MSTRG.23856,MSTRG.23856.16,,
3,130894731,130894775,+,MSTRG.23856,ENST00000505072,ATP2C1,ENSG00000017260
2,237757456,237757548,+,MSTRG.20474,ENST00000308482,LRRFIP1,ENSG00000124831
2,237757456,237757548,+,MSTRG.20474,MSTRG.20474.6,,
